data,ano,mes,modalidade,fluxo_energia,detalhe,valor_kwh
2004-08-01,2004,8,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),2327895
2004-08-01,2004,8,Energia Vendida,Requisitos,Energia Medida (kWh),561736700
2004-08-01,2004,8,Energia Vendida,Requisitos,Energia Faturada (kWh),578154010
2004-08-01,2004,8,Energia Vendida,Requisitos,Energia Medida (kWh),1071027
2004-08-01,2004,8,Energia Vendida,Requisitos,Energia Faturada (kWh),1072912
2004-08-01,2004,8,Energia Entregue,Requisitos,Energia Medida (kWh),34590414
2004-08-01,2004,8,Energia Entregue,Requisitos,Energia Medida (kWh),10058380
2004-08-01,2004,8,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),183895526
2004-08-01,2004,8,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),114044706
2004-08-01,2004,8,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),69850819
2004-08-01,2004,8,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),167476331
2004-08-01,2004,8,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),95248854
2004-08-01,2004,8,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),72227477
2004-09-01,2004,9,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),611822
2004-09-01,2004,9,Energia Recebida,Disponibilidades,Energia Medida (kWh),795249010
2004-09-01,2004,9,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),796976755
2004-09-01,2004,9,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),1115923
2004-09-01,2004,9,Energia Vendida,Requisitos,Energia Medida (kWh),611778019
2004-09-01,2004,9,Energia Vendida,Requisitos,Energia Faturada (kWh),628532529
2004-09-01,2004,9,Energia Vendida,Requisitos,Energia Medida (kWh),1045269
2004-09-01,2004,9,Energia Vendida,Requisitos,Energia Faturada (kWh),1047321
2004-09-01,2004,9,Energia Entregue,Requisitos,Energia Medida (kWh),31965133
2004-09-01,2004,9,Energia Entregue,Requisitos,Energia Medida (kWh),10373088
2004-09-01,2004,9,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),141815245
2004-09-01,2004,9,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),69636929
2004-09-01,2004,9,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),72178316
2004-09-01,2004,9,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),125058684
2004-09-01,2004,9,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),50630708
2004-09-01,2004,9,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),74427975
2004-10-01,2004,10,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),105825505
2004-10-01,2004,10,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),660676
2004-10-01,2004,10,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),74249710
2004-10-01,2004,10,Energia Recebida,Disponibilidades,Energia Medida (kWh),853731486
2004-10-01,2004,10,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),857822082
2004-10-01,2004,10,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),3429920
2004-10-01,2004,10,Energia Vendida,Requisitos,Energia Medida (kWh),612685692
2004-10-01,2004,10,Energia Vendida,Requisitos,Energia Faturada (kWh),629408103
2004-10-01,2004,10,Energia Vendida,Requisitos,Energia Medida (kWh),1177854
2004-10-01,2004,10,Energia Vendida,Requisitos,Energia Faturada (kWh),1180686
2004-10-01,2004,10,Energia Entregue,Requisitos,Energia Medida (kWh),36199716
2004-10-01,2004,10,Energia Entregue,Requisitos,Energia Medida (kWh),10958364
2004-10-01,2004,10,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),196800457
2004-10-01,2004,10,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),124762799
2004-10-01,2004,10,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),72037658
2004-10-01,2004,10,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),180075214
2004-11-01,2004,11,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),706123
2004-11-01,2004,11,Energia Recebida,Disponibilidades,Energia Medida (kWh),850231900
2004-11-01,2004,11,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),856211168
2004-11-01,2004,11,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),5273145
2004-11-01,2004,11,Energia Vendida,Requisitos,Energia Medida (kWh),625989843
2004-11-01,2004,11,Energia Vendida,Requisitos,Energia Faturada (kWh),648369125
2004-11-01,2004,11,Energia Vendida,Requisitos,Energia Medida (kWh),1158379
2004-11-01,2004,11,Energia Vendida,Requisitos,Energia Faturada (kWh),1160887
2004-11-01,2004,11,Energia Entregue,Requisitos,Energia Medida (kWh),36640899
2004-11-01,2004,11,Energia Entregue,Requisitos,Energia Medida (kWh),10662139
2004-11-01,2004,11,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),181759907
2004-11-01,2004,11,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),107290922
2004-11-01,2004,11,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),74468985
2004-11-01,2004,11,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),159378118
2004-11-01,2004,11,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),81939419
2004-11-01,2004,11,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),77438698
2004-12-01,2004,12,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),736264
2004-12-01,2004,12,Energia Recebida,Disponibilidades,Energia Medida (kWh),902989339
2004-12-01,2004,12,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),908297782
2004-12-01,2004,12,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),4572179
2004-12-01,2004,12,Energia Vendida,Requisitos,Energia Medida (kWh),655295415
2004-12-01,2004,12,Energia Vendida,Requisitos,Energia Faturada (kWh),674436145
2004-12-01,2004,12,Energia Vendida,Requisitos,Energia Medida (kWh),1130715
2004-12-01,2004,12,Energia Vendida,Requisitos,Energia Faturada (kWh),1133072
2004-12-01,2004,12,Energia Entregue,Requisitos,Energia Medida (kWh),36361408
2004-12-01,2004,12,Energia Entregue,Requisitos,Energia Medida (kWh),10681625
2004-12-01,2004,12,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),204828620
2004-12-01,2004,12,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),119468622
2004-12-01,2004,12,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),85359998
2004-12-01,2004,12,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),185685532
2004-12-01,2004,12,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),97520781
2004-12-01,2004,12,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),88164751
2005-01-01,2005,1,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),764225
2005-01-01,2005,1,Energia Recebida,Disponibilidades,Energia Medida (kWh),889746753
2005-01-01,2005,1,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),894170866
2005-01-01,2005,1,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),3659888
2005-01-01,2005,1,Energia Vendida,Requisitos,Energia Medida (kWh),662927099
2005-01-01,2005,1,Energia Vendida,Requisitos,Energia Faturada (kWh),684897006
2005-01-01,2005,1,Energia Vendida,Requisitos,Energia Medida (kWh),1327729
2005-01-01,2005,1,Energia Vendida,Requisitos,Energia Faturada (kWh),1330289
2005-01-01,2005,1,Energia Entregue,Requisitos,Energia Medida (kWh),23924189
2005-01-01,2005,1,Energia Entregue,Requisitos,Energia Medida (kWh),10735793
2005-01-01,2005,1,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),195256056
2005-01-01,2005,1,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),112595058
2005-01-01,2005,1,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),82660998
2005-01-01,2005,1,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),173283588
2005-01-01,2005,1,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),87596226
2005-01-01,2005,1,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),85687362
2005-02-01,2005,2,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),723002
2005-02-01,2005,2,Energia Recebida,Disponibilidades,Energia Medida (kWh),809467547
2005-02-01,2005,2,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),814331148
2005-02-01,2005,2,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),4140599
2005-02-01,2005,2,Energia Vendida,Requisitos,Energia Medida (kWh),620370321
2005-02-01,2005,2,Energia Vendida,Requisitos,Energia Faturada (kWh),637258744
2005-02-01,2005,2,Energia Vendida,Requisitos,Energia Medida (kWh),1097321
2005-02-01,2005,2,Energia Vendida,Requisitos,Energia Faturada (kWh),1098883
2005-02-01,2005,2,Energia Entregue,Requisitos,Energia Medida (kWh),30616968
2005-02-01,2005,2,Energia Entregue,Requisitos,Energia Medida (kWh),9407604
2005-02-01,2005,2,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),152838933
2005-02-01,2005,2,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),76384228
2005-02-01,2005,2,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),76454706
2005-02-01,2005,2,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),135948949
2005-02-01,2005,2,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),57240598
2005-02-01,2005,2,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),78708351
2005-03-01,2005,3,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),769910
2005-03-01,2005,3,Energia Recebida,Disponibilidades,Energia Medida (kWh),920943629
2005-03-01,2005,3,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),925144175
2005-03-01,2005,3,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),3430636
2005-03-01,2005,3,Energia Vendida,Requisitos,Energia Medida (kWh),670892350
2005-03-01,2005,3,Energia Vendida,Requisitos,Energia Faturada (kWh),694349669
2005-03-01,2005,3,Energia Vendida,Requisitos,Energia Medida (kWh),1302793
2005-03-01,2005,3,Energia Vendida,Requisitos,Energia Faturada (kWh),1304631
2005-03-01,2005,3,Energia Entregue,Requisitos,Energia Medida (kWh),36363767
2005-03-01,2005,3,Energia Entregue,Requisitos,Energia Medida (kWh),9791348
2005-03-01,2005,3,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),206793917
2005-03-01,2005,3,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),128640730
2005-03-01,2005,3,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),78153187
2005-03-01,2005,3,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),183334760
2005-03-01,2005,3,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),102208238
2005-03-01,2005,3,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),81126522
2005-04-01,2005,4,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),629649
2005-04-01,2005,4,Energia Recebida,Disponibilidades,Energia Medida (kWh),865071956
2005-04-01,2005,4,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),868814683
2005-04-01,2005,4,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),3113078
2005-04-01,2005,4,Energia Vendida,Requisitos,Energia Medida (kWh),640736294
2005-04-01,2005,4,Energia Vendida,Requisitos,Energia Faturada (kWh),666769317
2005-04-01,2005,4,Energia Vendida,Requisitos,Energia Medida (kWh),1263442
2005-04-01,2005,4,Energia Vendida,Requisitos,Energia Faturada (kWh),1265564
2005-04-01,2005,4,Energia Entregue,Requisitos,Energia Medida (kWh),38002239
2005-04-01,2005,4,Energia Entregue,Requisitos,Energia Medida (kWh),9145104
2005-04-01,2005,4,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),179667604
2005-04-01,2005,4,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),99984883
2005-04-01,2005,4,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),79682720
2005-04-01,2005,4,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),153632459
2005-04-01,2005,4,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),70409211
2005-04-01,2005,4,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),83223248
2005-05-01,2005,5,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),649586
2005-05-01,2005,5,Energia Recebida,Disponibilidades,Energia Medida (kWh),831747327
2005-05-01,2005,5,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),834286606
2005-05-01,2005,5,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),1889693
2005-05-01,2005,5,Energia Vendida,Requisitos,Energia Medida (kWh),628470777
2005-05-01,2005,5,Energia Vendida,Requisitos,Energia Faturada (kWh),651645543
2005-05-01,2005,5,Energia Vendida,Requisitos,Energia Medida (kWh),1161736
2005-05-01,2005,5,Energia Vendida,Requisitos,Energia Faturada (kWh),1163236
2005-05-01,2005,5,Energia Entregue,Requisitos,Energia Medida (kWh),35081960
2005-05-01,2005,5,Energia Entregue,Requisitos,Energia Medida (kWh),9372654
2005-05-01,2005,5,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),160199480
2005-05-01,2005,5,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),89780569
2005-05-01,2005,5,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),70418911
2005-05-01,2005,5,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),137023213
2005-05-01,2005,5,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),63799022
2005-05-01,2005,5,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),73224191
2005-06-01,2005,6,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),647327
2005-06-01,2005,6,Energia Recebida,Disponibilidades,Energia Medida (kWh),778486251
2005-06-01,2005,6,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),780812585
2005-06-01,2005,6,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),1679007
2005-06-01,2005,6,Energia Vendida,Requisitos,Energia Medida (kWh),587088785
2005-06-01,2005,6,Energia Vendida,Requisitos,Energia Faturada (kWh),610096152
2005-06-01,2005,6,Energia Vendida,Requisitos,Energia Medida (kWh),1126257
2005-06-01,2005,6,Energia Vendida,Requisitos,Energia Faturada (kWh),1127791
2005-06-01,2005,6,Energia Entregue,Requisitos,Energia Medida (kWh),36440704
2005-06-01,2005,6,Energia Entregue,Requisitos,Energia Medida (kWh),9559910
2005-06-01,2005,6,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),146596929
2005-06-01,2005,6,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),75175125
2005-06-01,2005,6,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),71421804
2005-06-01,2005,6,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),123588028
2005-06-01,2005,6,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),49105487
2005-06-01,2005,6,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),74482541
2005-07-01,2005,7,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),629939
2005-07-01,2005,7,Energia Recebida,Disponibilidades,Energia Medida (kWh),795812539
2005-07-01,2005,7,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),798921188
2005-07-01,2005,7,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),2478710
2005-07-01,2005,7,Energia Vendida,Requisitos,Energia Medida (kWh),574242659
2005-07-01,2005,7,Energia Vendida,Requisitos,Energia Faturada (kWh),602433092
2005-07-01,2005,7,Energia Vendida,Requisitos,Energia Medida (kWh),1113710
2005-07-01,2005,7,Energia Vendida,Requisitos,Energia Faturada (kWh),1115778
2005-07-01,2005,7,Energia Entregue,Requisitos,Energia Medida (kWh),29778541
2005-07-01,2005,7,Energia Entregue,Requisitos,Energia Medida (kWh),9736790
2005-07-01,2005,7,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),184049488
2005-07-01,2005,7,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),113683719
2005-07-01,2005,7,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),70365768
2005-07-01,2005,7,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),155856987
2005-07-01,2005,7,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),81659149
2005-07-01,2005,7,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),74197838
2005-08-01,2005,8,Geração Própria (Bruta),Disponibilidades,Energia Gerada (kWh),655920
2005-08-01,2005,8,Energia Recebida,Disponibilidades,Energia Medida (kWh),815176824
2005-08-01,2005,8,Energia Injetada Total,Disponibilidades,Energia Medida (kWh),817928666
2005-08-01,2005,8,Geração Distribuída de Terceiros,Disponibilidades,Energia Medida (kWh),2095922
2005-08-01,2005,8,Energia Vendida,Requisitos,Energia Medida (kWh),594569815
2005-08-01,2005,8,Energia Vendida,Requisitos,Energia Faturada (kWh),616793236
2005-08-01,2005,8,Energia Vendida,Requisitos,Energia Medida (kWh),1099612
2005-08-01,2005,8,Energia Vendida,Requisitos,Energia Faturada (kWh),1101322
2005-08-01,2005,8,Energia Entregue,Requisitos,Energia Medida (kWh),40579917
2005-08-01,2005,8,Energia Entregue,Requisitos,Energia Medida (kWh),10311107
2005-08-01,2005,8,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),171368214
2005-08-01,2005,8,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),98692239
2005-08-01,2005,8,Perdas na Distribuição (valor medido),Saldo,Energia Calculada (kWh),72675975
2005-08-01,2005,8,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),149143083
2005-08-01,2005,8,Perdas na Distribuição (valor faturado),Saldo,Energia Calculada (kWh),73497241
